user_id,section_id,avg_perc,top3_avg_perc,best_perc,nprocs
63441,3393151,0,53.48,81.35,81.89,17
63442,3393151,1,48.04,85.75,88.61,17
63443,3393151,2,53.94,82.22,90.06,17
63444,3393151,3,57.74,88.61,90.2,17
63445,3547908,0,49.28,68.88,72.68,12
63446,3547908,1,57.86,79.76,84.02,12
63447,3547908,2,45.18,66.79,75.45,12
63448,3547908,3,49.44,66.18,68.21,12
63449,3547970,0,57.53,76.91,88.67,11
63450,3547970,1,71.73,86.32,88.49,11
63451,3547970,2,62.18,81.28,90.84,11
63452,3547970,3,43.09,63.61,90.42,11
63453,2816491,0,58.84,75.58,77.3,14
63454,2816491,1,63.99,84.56,87.02,14
63455,2816491,2,59.99,87.33,95.07,14
63456,2816491,3,52.61,64.33,65.32,14
63457,3370753,0,15.8,20.54,25.81,5
63458,3370753,1,24.29,28.2,32.6,5
63459,3370753,2,35.26,49.82,68.77,5
63460,3370753,3,12.84,16.43,17.69,5
63461,3370876,0,37.59,37.59,62.94,2
63462,3370876,1,38.68,38.68,64.2,2
63463,3370876,2,45.56,45.56,66.75,2
63464,3370876,3,40.31,40.31,60.65,2
63465,3319609,0,71.57,71.57,74.68,3
63466,3319609,1,79.89,79.89,84.36,3
63467,3319609,2,77.01,77.01,85.94,3
63468,3319609,3,54.96,54.96,56.65,3
63469,3330124,0,12.86,21.58,29.03,7
63470,3330124,1,24.54,40.57,64.2,7
63471,3330124,2,12.57,22.07,24.8,7
63472,3330124,3,18.47,30.31,37.41,7
63473,3473017,0,72.52,92.73,97.35,10
63474,3473017,1,50.45,75.85,83.6,10
63475,3473017,2,74.54,94.68,96.75,10
63476,3473017,3,80.27,97.03,98.07,10
63477,3363160,0,48.94,63.53,76.84,12
63478,3363160,1,71.24,90.51,93.65,12
63479,3363160,2,50.3,84.66,99.37,12
63480,3363160,3,31.2,49.02,58.16,12
63481,2883071,0,14.2,21.87,29.38,8
63482,2883071,1,19.3,32.78,36.69,8
63483,2883071,2,28.2,45.44,59.71,8
63484,2883071,3,19.12,23.75,28.06,8
63485,3002709,0,46.21,46.21,46.32,2
63486,3002709,1,71.99,71.99,75.82,2
63487,2518403,1,47.86,62.6,64.2,10
63488,2518403,2,49.03,73.66,83.46,10
63489,2518403,3,47.55,60.83,63.48,10
63490,2890719,0,34.55,37.63,40.38,4
63491,2890719,1,22.6,29.0,34.95,4
63492,2890719,2,59.67,66.44,75.32,4
63493,2890719,3,40.6,41.94,43.69,4
63494,2955426,0,41.81,47.23,50.54,5
63495,2955426,1,34.39,41.03,50.74,5
63496,2955426,2,40.22,51.86,60.49,5
63497,2955426,3,53.88,64.82,68.52,5
63498,2639897,0,75.97,94.66,95.73,16
63499,2639897,1,64.43,93.26,95.99,16
63500,2639897,2,81.38,97.53,98.38,16
63501,2639897,3,74.28,90.45,94.53,16
63502,2855437,0,10.67,10.67,12.24,2
63503,2855437,1,20.15,20.15,30.02,2
63504,2855437,2,15.27,15.27,28.37,2
63505,2855437,3,14.8,14.8,18.25,2
63506,2896452,0,58.35,69.78,76.46,13
63507,2896452,1,90.1,97.88,99.39,13
63508,2896452,2,48.41,71.61,87.35,13
63509,2896452,3,30.12,46.18,55.25,13
63510,2619105,0,16.78,33.79,36.54,17
63511,2619105,1,44.43,80.32,92.3,17
63512,2619105,2,23.61,47.77,59.61,17
63513,2619105,3,11.07,13.38,14.14,17
63514,2705886,0,63.02,77.65,83.64,12
63515,2705886,1,73.62,96.92,98.47,12
63516,2705886,2,55.83,85.27,86.59,12
63517,2705886,3,50.06,69.56,83.09,12
63518,3014345,0,37.39,39.93,45.11,5
63519,3014345,1,54.67,62.14,77.67,5
63520,3014345,2,41.47,57.85,80.28,5
63521,3014345,3,29.86,33.69,37.91,5
63522,3014368,0,30.11,44.78,51.64,10
63523,3014368,1,46.01,77.03,87.15,10
63524,3014368,2,31.76,53.65,66.13,10
63525,3014368,3,29.01,44.35,46.76,10
63526,3016047,0,14.26,14.26,27.77,3
63527,3016047,1,17.89,17.89,28.09,3
63528,3016047,2,20.66,20.66,42.65,3
63529,3016047,3,23.23,23.23,36.57,3
63530,2818213,0,59.0,62.05,74.37,4
63531,2818213,1,47.96,54.86,74.27,4
63532,2818213,2,71.17,77.86,84.2,4
63533,2818213,3,58.66,64.45,68.21,4
63534,2895073,0,72.28,72.28,82.73,2
63535,2895073,1,83.79,83.79,84.36,2
63536,2895073,2,53.7,53.7,77.61,2
63537,2895073,3,68.77,68.77,78.52,2
63538,2773137,0,88.93,99.11,99.97,6
63539,2773137,1,83.86,99.06,99.87,6
63540,2773137,2,92.34,99.02,99.85,6
63541,2773137,3,84.04,96.39,99.43,6
63542,2723900,0,84.35,92.27,99.53,5
63543,2723900,1,63.83,72.56,99.66,5
63544,2723900,2,66.63,82.18,99.11,5
63545,2723900,3,89.96,97.55,98.35,5
63546,2911786,0,78.5,78.5,83.76,2
63547,2911786,1,75.12,75.12,77.69,2
63548,2911786,2,49.25,49.25,70.76,2
63549,2911786,3,85.98,85.98,86.97,2
63550,3007890,0,48.33,55.91,75.43,5
63551,3007890,1,52.67,60.61,69.03,5
63552,3007890,2,67.65,87.22,98.11,5
63553,3007890,3,37.64,49.89,54.61,5
63554,2884829,0,78.67,98.86,99.2,10
63555,2884829,1,69.68,93.96,96.67,10
63556,2884829,2,75.56,98.99,99.88,10
63557,2884829,3,78.67,97.96,99.46,10
63558,2828873,0,66.49,86.9,88.74,16
63559,2828873,1,83.31,99.1,99.82,16
63560,2828873,2,55.25,82.43,86.87,16
63561,2828873,3,49.4,79.42,82.69,16
63562,2878033,0,23.62,26.15,33.4,4
63563,2878033,1,31.09,32.21,34.95,4
63564,2878033,2,31.87,40.46,51.07,4
63565,2878033,3,25.36,32.56,60.74,4
63566,2861503,0,39.43,48.58,57.04,7
63567,2861503,1,17.91,28.96,31.08,7
63568,2861503,2,49.85,76.18,88.21,7
63569,2861503,3,61.92,70.62,73.94,7
63570,2443265,0,14.7,46.67,57.24,16
63571,2443265,1,20.13,58.51,73.96,16
63572,2443265,2,26.92,65.92,69.65,16
63573,2443265,3,17.67,40.69,51.72,16
63574,2940456,0,84.25,95.27,96.85,17
63575,2940456,1,79.08,94.65,96.04,17
63576,2940456,2,70.64,91.14,95.63,17
63577,2940456,3,85.0,95.91,96.92,17
63578,2928190,0,10.64,10.64,17.26,3
63579,2928190,1,5.72,5.72,13.83,3
63580,2928190,2,25.45,25.45,34.4,3
63581,2928190,3,21.58,21.58,23.62,3
63582,3021830,0,96.3,99.31,99.6,11
63583,3021830,1,87.57,97.36,98.0,11
63584,3021830,2,90.96,99.15,99.57,11
63585,3021830,3,93.45,99.1,99.79,11
63586,3030191,0,30.95,35.2,48.87,4
63587,3030191,1,34.03,42.05,55.19,4
63588,3030191,2,49.38,57.9,62.64,4
63589,3030191,3,31.62,34.1,46.84,4
63590,2550402,0,66.18,84.33,87.72,14
63591,2550402,1,56.14,80.67,83.85,14
63592,2550402,2,67.71,91.65,96.93,14
63593,2550402,3,68.68,84.15,87.8,14
63594,2918597,0,37.88,58.72,65.33,9
63595,2918597,1,34.93,56.71,80.03,9
63596,2918597,2,53.3,83.14,94.01,9
63597,2918597,3,40.29,66.15,78.05,9
63598,2807420,0,30.22,30.22,34.8,3
63599,2807420,1,23.47,23.47,32.31,3
63600,2807420,2,53.49,53.49,69.54,3
63601,2807420,3,34.5,34.5,45.07,3
63602,2802095,0,61.84,77.39,81.42,8
63603,2802095,1,65.46,82.56,93.13,8
63604,2802095,2,69.63,90.99,94.7,8
63605,2802095,3,48.94,69.12,74.18,8
63606,2911300,0,77.81,88.38,90.9,7
63607,2911300,1,73.54,83.95,87.02,7
63608,2911300,2,79.62,94.08,98.96,7
63609,3260516,0,74.25,84.5,85.52,11
63610,3260516,1,67.17,87.26,93.28,11
63611,3260516,2,74.84,90.38,94.7,11
63612,3260516,3,70.78,83.66,85.1,11
63613,3357618,0,54.72,76.23,80.83,17
63614,3357618,1,48.08,73.76,80.45,17
63615,3357618,2,66.68,90.82,93.42,17
63616,3357618,3,53.94,72.49,83.05,17
63617,3357655,0,23.95,23.95,33.45,2
63618,3357655,1,42.01,42.01,60.6,2
63619,3357655,2,48.28,48.28,71.67,2
63620,3357655,3,13.44,13.44,14.77,2
63621,3411203,0,87.37,96.67,98.97,9
63622,3411203,1,96.39,98.98,99.71,9
63623,3411203,2,78.86,96.37,99.3,9
63624,3411203,3,68.06,80.74,82.16,9
63625,2463023,0,63.13,84.71,89.97,16
63626,2463023,1,32.78,63.42,71.2,16
63627,2463023,2,74.76,95.18,97.68,16
63628,2463023,3,73.04,94.19,97.37,16
63629,3286512,0,52.21,52.21,68.92,2
63630,3286512,1,20.38,20.38,37.26,2
63631,3286512,2,78.21,78.21,79.99,2
63632,3286512,3,69.63,69.63,82.69,2
63633,3294021,0,31.38,55.56,76.18,6
63634,3294021,1,43.08,77.75,91.21,6
63635,3294021,2,36.15,55.38,71.95,6
63636,3294021,3,27.73,44.88,54.59,6
63637,3414286,0,33.01,52.3,68.24,10
63638,3414286,1,39.59,58.31,64.4,10
63639,3414286,2,47.35,74.8,93.24,10
63640,3414286,3,29.84,46.29,58.79,10
63641,3414305,0,13.05,13.05,24.42,3
63642,3414305,1,20.11,20.11,27.08,3
63643,3414305,2,18.88,18.88,40.96,3
63644,3414305,3,17.26,17.26,25.69,3
63645,3338235,0,17.84,17.84,19.37,2
63646,3338235,1,29.6,29.6,38.9,2
63647,3338235,2,14.53,14.53,15.48,2
63648,3338235,3,29.78,29.78,41.31,2
63649,3319713,0,88.69,96.8,98.27,12
63650,3319713,1,54.53,79.94,84.58,12
63651,3319713,2,79.55,97.44,99.45,12
63652,3319713,3,95.25,99.52,99.59,12
63653,3415658,0,4.14,4.34,4.47,4
63654,3415658,1,7.25,7.68,8.29,4
63655,3415658,2,12.51,13.35,17.45,4
63656,3415658,3,9.6,9.81,10.96,4
63657,3416493,0,19.85,19.85,31.14,2
63658,3416493,1,63.83,63.83,95.06,2
63659,3416493,2,6.58,6.58,12.28,2
63660,3416493,3,10.93,10.93,11.38,2
63661,2855295,0,61.64,66.67,73.23,4
63662,2855295,1,87.01,89.06,96.04,4
63663,2855295,2,50.55,56.54,85.93,4
63664,2855295,3,37.61,45.76,61.57,4
63665,3396839,0,33.42,55.4,63.67,16
63666,3396839,1,31.6,63.34,72.21,16
63667,3396839,2,46.12,75.75,76.43,16
63668,3396839,3,38.45,54.24,63.81,16
63669,3150526,0,32.83,52.41,54.02,12
63670,3150526,1,24.43,58.91,67.85,12
63671,3150526,2,31.26,60.45,65.48,12
63672,3150526,3,55.83,79.41,92.77,12
63673,3289927,0,43.9,43.9,56.14,2
63674,3289927,1,76.31,76.31,87.15,2
63675,3289927,2,58.42,58.42,82.43,2
63676,3289927,3,27.45,27.45,43.59,2
63677,3289947,0,21.93,35.91,43.34,7
63678,3289947,1,29.37,45.16,52.94,7
63679,3289947,2,41.91,60.67,64.3,7
63680,3289947,3,20.24,30.22,40.18,7
63681,3036641,0,33.64,51.34,53.77,8
63682,3036641,1,32.47,48.2,50.44,8
63683,3036641,2,38.12,61.86,89.32,8
63684,3036641,3,39.57,58.46,63.03,8
63685,3105917,0,74.07,86.83,95.11,16
63686,3105917,1,71.15,91.22,91.9,16
63687,3105917,2,56.85,85.28,90.54,16
63688,3105917,3,78.66,91.39,94.16,16
63689,3116038,0,34.68,46.35,50.97,8
63690,3116038,1,44.18,58.17,80.16,8
63691,3116038,2,34.63,56.74,82.43,8
63692,3116038,3,39.75,53.38,55.21,8
63693,3116091,0,15.77,17.19,24.84,4
63694,3116091,1,24.81,27.63,32.79,4
63695,3116091,2,20.98,25.93,50.48,4
63696,3116091,3,24.16,28.47,47.18,4
63697,3233653,0,22.4,22.4,36.88,2
63698,3233653,1,19.06,19.06,35.41,2
63699,3233653,2,56.36,56.36,68.77,2
63700,3233653,3,22.7,22.7,31.25,2
63701,3405933,0,67.5,80.84,85.73,6
63702,3405933,1,56.88,68.81,74.54,6
63703,3405933,2,66.54,84.95,97.91,6
63704,3405933,3,68.65,83.82,90.72,6
63705,3406001,0,19.94,19.94,22.63,2
63706,3406001,1,34.31,34.31,46.26,2
63707,3406001,2,42.93,42.93,57.2,2
63708,3406001,3,10.87,10.87,21.28,2
63709,3408030,0,35.09,42.88,70.55,4
63710,3408030,1,53.61,66.36,98.06,4
63711,3408030,2,28.87,37.61,66.75,4
63712,3408030,3,26.6,27.97,32.38,4
63713,3321831,0,47.47,69.94,84.36,10
63714,3321831,1,67.25,82.67,87.56,10
63715,3321831,2,37.12,59.55,72.09,10
63716,3321831,3,47.43,71.99,87.29,10
63717,3207833,0,22.54,22.54,30.35,3
63718,3207833,1,34.61,34.61,52.15,3
63719,3207833,2,47.07,47.07,52.93,3
63720,3207833,3,15.52,15.52,18.22,3
63721,2941547,0,73.02,88.71,90.15,16
63722,2941547,1,64.22,85.9,89.51,16
63723,2941547,2,55.33,87.91,91.57,16
63724,2941547,3,80.17,93.47,94.4,16
63725,3428043,0,41.32,97.03,98.79,17
63726,3428043,1,41.27,97.39,97.56,17
63727,3428043,2,42.28,98.69,98.87,17
63728,3428043,3,43.58,93.54,95.09,17
63729,3214095,0,4.1,4.1,11.05,3
63730,3214095,1,5.96,5.96,15.44,3
63731,3214095,2,31.89,31.89,47.7,3
63732,3214095,3,3.73,3.73,8.19,3
63733,3343196,0,8.09,9.26,11.09,5
63734,3343196,1,13.73,16.1,19.32,5
63735,3469419,3,63.22,84.75,92.59,18
63736,3178496,0,8.67,19.5,22.84,15
63737,3178496,1,16.16,41.34,50.97,15
63738,3178496,2,15.21,27.08,36.9,15
63739,3178496,3,14.86,24.29,28.53,15
63740,3391925,0,16.49,33.96,44.96,11
63741,3391925,1,16.36,31.75,38.15,11
63742,3391925,2,37.09,73.1,81.84,11
63743,3391925,3,20.18,38.17,53.18,11
63744,3155266,0,13.12,13.12,18.6,2
63745,3155266,1,10.59,10.59,20.04,2
63746,3155266,2,16.22,16.22,19.23,2
63747,3155266,3,27.53,27.53,32.65,2
63748,2685823,0,17.0,17.0,23.33,3
63749,2685823,1,28.84,28.84,54.95,3
63750,2685823,2,11.28,11.28,16.91,3
63751,2685823,3,36.87,36.87,45.14,3
63752,3143239,0,15.85,15.85,19.1,2
63753,3143239,1,12.32,12.32,22.34,2
63754,3143239,2,54.37,54.37,67.77,2
63755,3143239,3,17.57,17.57,22.39,2
63756,3095760,0,34.29,36.25,39.95,4
63757,3095760,1,16.98,21.58,27.15,4
63758,3095760,2,47.12,58.3,80.61,4
63759,3095760,3,50.87,53.84,57.72,4
63760,3301483,0,31.06,40.4,42.68,8
63761,3301483,1,21.66,27.56,30.01,8
63762,3301483,2,45.36,75.06,89.85,8
63763,3301483,3,42.46,53.83,68.71,8
63764,3448734,0,12.31,12.31,17.36,2
63765,3448734,1,14.51,14.51,16.71,2
63766,3448734,2,32.9,32.9,48.34,2
63767,3448734,3,18.06,18.06,26.03,2
63768,3366180,0,35.15,45.29,59.0,5
63769,3366180,1,38.4,50.78,65.84,5
63770,3366180,2,37.06,51.47,54.22,5
63771,3366180,3,41.55,55.06,67.44,5
63772,3303774,0,22.47,31.86,38.41,10
63773,3303774,1,46.37,71.8,77.42,10
63774,3303774,2,35.83,67.17,75.45,10
63775,3303774,3,11.5,17.09,24.23,10
63776,3145009,0,39.87,39.87,56.4,3
63777,3145009,1,60.27,60.27,72.21,3
63778,3145009,2,20.98,20.98,30.88,3
63779,3145009,3,46.04,46.04,70.08,3
63780,3452451,0,43.28,61.9,72.37,9
63781,3452451,1,39.45,63.47,68.9,9
63782,3452451,2,41.91,78.35,86.87,9
63783,3452451,3,50.67,66.04,76.76,9
63784,3428729,0,37.36,49.64,61.82,9
63785,3428729,1,44.6,65.83,87.15,9
63786,3428729,2,44.25,59.94,68.26,9
63787,3428729,3,36.24,51.98,56.65,9
63788,3421695,0,88.45,94.8,98.2,8
63789,3421695,1,81.27,93.33,94.5,8
63790,3421695,2,70.57,93.95,98.69,8
63791,3421695,3,89.83,95.06,95.67,8
63792,2991493,0,10.78,10.78,13.2,2
63793,2991493,1,6.92,6.92,12.16,2
63794,2991493,2,20.14,20.14,20.62,2
63795,2991493,3,21.66,21.66,26.89,2
63796,3305980,0,10.38,10.38,14.82,3
63797,3305980,1,30.79,30.79,44.89,3
63798,3305980,2,14.57,14.57,30.26,3
63799,3305980,3,5.83,5.83,15.66,3
63800,2963356,0,80.22,94.75,95.62,18
63801,2963356,1,48.62,71.33,73.05,18
63802,2963356,2,78.9,98.24,99.2,18
63803,2963356,3,87.81,97.95,98.35,18
63804,3255514,0,10.87,10.87,14.25,2
63805,3255514,1,13.51,13.51,14.61,2
63806,3255514,2,18.7,18.7,27.78,2
63807,3255514,3,21.31,21.31,28.96,2
63808,3374787,0,51.9,88.09,94.14,18
63809,3374787,1,56.04,98.15,99.48,18
63810,3374787,2,47.53,87.9,90.46,18
63811,3374787,3,50.14,92.69,96.16,18
63812,3413197,0,55.44,58.06,63.41,4
63813,3413197,1,82.17,87.31,94.38,4
63814,3413197,2,32.09,42.52,72.54,4
63815,3413197,3,47.57,52.55,59.96,4
63816,3413200,0,43.39,55.87,68.53,6
63817,3413200,1,47.41,58.03,74.77,6
63818,3413200,2,55.39,72.38,89.54,6
63819,3413200,3,39.29,45.21,48.4,6
63820,3219684,0,66.69,86.3,87.16,17
63821,3219684,1,56.96,82.4,92.91,17
63822,3219684,2,64.35,88.95,92.0,17
63823,3219684,3,71.29,89.08,92.03,17
63824,3312173,0,27.69,29.83,35.22,4
63825,3312173,1,44.5,51.37,61.78,4
63826,3312173,2,43.97,53.37,75.32,4
63827,3312173,3,21.98,24.94,35.71,4
63828,3233965,0,10.76,13.81,26.16,5
63829,3233965,1,11.24,14.06,21.45,5
63830,3233965,2,28.92,40.67,54.22,5
63831,3233965,3,17.54,23.14,36.57,5
63832,3343271,0,23.36,23.36,39.64,2
63833,3343271,1,56.05,56.05,87.33,2
63834,3343271,2,5.91,5.91,8.92,2
63835,3343271,3,12.62,12.62,14.94,2
63836,3080030,0,65.79,74.34,84.98,9
63837,3080030,1,69.99,90.14,94.3,9
63838,3080030,2,64.83,83.07,91.19,9
63839,3080030,3,57.94,71.77,78.48,9
63840,2993498,0,64.82,96.48,99.25,5
63841,2993498,1,80.22,95.77,96.92,5
63842,2993498,2,61.77,95.92,99.01,5
63843,2993498,3,57.96,90.44,95.65,5
63844,3481859,0,83.47,83.47,91.37,2
63845,3481859,1,59.27,59.27,91.11,2
63846,3481859,2,97.7,97.7,98.18,2
63847,3481859,3,68.32,68.32,74.03,2
63848,3132665,0,43.64,43.64,50.42,3
63849,3132665,1,51.99,51.99,76.29,3
63850,3132665,2,47.36,47.36,69.45,3
63851,3132665,3,45.09,45.09,60.74,3
63852,2824360,0,30.13,49.32,62.86,13
63853,2824360,1,39.68,63.97,68.13,13
63854,2824360,2,34.34,50.72,53.23,13
63855,2824360,3,31.81,53.01,60.35,13
63856,3242104,0,40.76,57.49,73.33,9
63857,3242104,1,46.29,68.74,75.73,9
63858,3242104,2,55.47,77.66,86.76,9
63859,3242104,3,36.13,55.01,72.15,9
63860,1888634,0,57.76,74.65,76.77,18
63861,1888634,1,69.64,93.61,96.45,18
63862,1888634,2,50.19,83.5,89.2,18
63863,1888634,3,51.22,68.77,70.32,18
63864,3369299,0,80.31,93.68,96.37,17
63865,3369299,1,73.29,94.05,94.65,17
63866,3369299,2,69.91,88.68,95.61,17
63867,3369299,3,82.99,92.82,95.65,17
63868,3234700,0,28.35,28.35,61.71,3
63869,3002709,2,37.91,37.91,42.73,2
63870,3002709,3,33.61,33.61,37.64,2
63871,3381597,0,12.44,12.44,17.29,3
63872,3381597,1,7.88,7.88,9.17,3
63873,3381597,2,35.69,35.69,60.7,3
63874,3381597,3,27.75,27.75,35.19,3
63875,3381691,0,62.9,77.24,80.83,9
63876,3381691,1,65.17,93.89,96.6,9
63877,3381691,2,60.29,76.97,81.66,9
63878,3381691,3,56.96,72.36,76.52,9
63879,3478374,0,10.53,31.84,51.64,14
63880,3478374,1,14.69,40.15,60.6,14
63881,3478374,2,22.25,59.46,83.46,14
63882,3478374,3,15.3,29.82,34.9,14
63883,3210988,0,30.41,30.41,41.82,2
63884,3210988,1,17.57,17.57,33.53,2
63885,3210988,2,51.43,51.43,52.37,2
63886,3210988,3,39.67,39.67,51.37,2
63887,3361980,0,18.91,18.91,24.95,2
63888,3361980,1,41.4,41.4,46.93,2
63889,3361980,2,45.67,45.67,58.39,2
63890,3361980,3,6.35,6.35,11.38,2
63891,3358699,0,33.3,33.3,61.82,2
63892,3358699,1,54.02,54.02,99.19,2
63893,3358699,2,38.57,38.57,61.66,2
63894,3358699,3,6.77,6.77,11.38,2
63895,2926837,0,78.65,90.99,94.76,17
63896,2926837,1,78.78,96.01,97.35,17
63897,2926837,2,64.2,89.0,94.61,17
63898,2926837,3,75.62,90.76,92.03,17
63899,2926877,0,25.24,34.11,37.58,6
63900,2926877,1,52.08,76.37,84.6,6
63901,2926877,2,24.66,38.45,53.26,6
63902,2926877,3,18.69,27.44,33.19,6
63903,3144432,0,67.84,85.39,87.56,14
63904,3144432,1,76.88,90.78,94.35,14
63905,3144432,2,57.24,86.13,89.77,14
63906,3144432,3,61.18,79.6,83.05,14
63907,2703899,0,43.6,61.12,70.99,15
63908,2703899,1,40.07,62.86,78.37,15
63909,2703899,2,50.3,74.31,85.25,15
63910,2703899,3,50.21,78.22,84.98,15
63911,2967254,0,42.86,56.47,56.89,16
63912,2967254,1,27.23,50.25,56.91,16
63913,2967254,2,56.0,84.24,87.91,16
63914,2967254,3,57.01,73.05,75.34,16
63915,3343797,0,29.37,41.71,48.64,10
63916,3343797,1,25.42,44.91,52.29,10
63917,3343797,2,38.69,62.23,83.46,10
63918,3343797,3,40.39,53.3,58.79,10
63919,3407857,0,38.86,38.86,66.64,3
63920,3407857,1,57.56,57.56,62.94,3
63921,3407857,2,51.17,51.17,91.46,3
63922,3407857,3,31.39,31.39,50.58,3
63923,2873590,0,40.22,58.58,69.43,7
63924,2873590,1,55.65,77.77,81.25,7
63925,2873590,2,47.19,71.82,90.41,7
63926,2873590,3,31.01,38.17,42.3,7
63927,3487942,0,53.49,72.62,85.46,6
63928,3487942,1,47.83,85.78,95.78,6
63929,3487942,2,55.7,81.99,91.56,6
63930,3487942,3,60.05,72.4,74.12,6
63931,3324995,0,42.78,42.78,53.46,3
63932,3324995,1,63.77,63.77,80.56,3
63933,3324995,2,43.07,43.07,47.69,3
63934,3324995,3,37.73,37.73,58.3,3
63935,3452754,0,40.63,54.22,58.78,8
63936,3452754,1,37.56,57.2,61.85,8
63937,3452754,2,54.2,70.4,73.6,8
63938,3452754,3,43.18,56.12,65.28,8
63939,3014681,0,79.47,91.6,93.4,18
63940,3014681,1,63.32,82.42,85.59,18
63941,3014681,2,73.4,91.97,95.18,18
63942,3014681,3,84.71,94.25,95.32,18
63943,3055626,0,31.61,53.78,94.88,9
63944,3055626,1,24.52,57.25,89.51,9
63945,3055626,2,27.12,51.28,98.11,9
63946,3055626,3,64.95,82.33,87.29,9
63947,3055629,0,8.26,8.26,14.54,3
63948,3055629,1,32.73,32.73,72.55,3
63949,3055629,2,12.61,12.61,17.96,3
63950,3055629,3,11.76,11.76,12.85,3
63951,2681972,0,19.7,23.49,45.65,4
63952,2681972,1,16.53,18.25,21.39,4
63953,2681972,2,38.91,48.05,94.58,4
63954,2681972,3,27.79,33.39,46.75,4
63955,1394022,0,36.58,65.17,85.66,8
63956,1394022,1,36.43,61.44,81.01,8
63957,1394022,2,31.46,59.1,87.35,8
63958,1394022,3,46.03,74.19,92.05,8
63959,3063972,0,86.74,93.92,95.12,8
63960,3063972,1,91.57,97.46,99.54,8
63961,3063972,2,70.47,85.19,85.93,8
63962,3063972,3,77.57,86.22,91.85,8
63963,3142767,0,26.65,26.65,45.81,2
63964,3142767,1,17.99,17.99,35.41,2
63965,3142767,2,19.68,19.68,38.8,2
63966,3142767,3,56.08,56.08,57.64,2
63967,3360541,0,58.43,58.43,68.53,2
63968,3360541,1,66.17,66.17,74.77,2
63969,3360541,2,74.35,74.35,96.06,2
63970,3360541,3,41.64,41.64,44.56,2
63971,2442671,0,27.28,40.05,49.38,9
63972,2442671,1,45.0,57.8,59.6,9
63973,2442671,2,35.78,58.75,64.67,9
63974,2442671,3,24.89,38.92,44.49,9
63975,3099275,0,30.39,30.39,45.96,2
63976,3099275,1,52.39,52.39,66.62,2
63977,3099275,2,33.59,33.59,34.24,2
63978,3099275,3,27.23,27.23,43.98,2
63979,2867889,0,32.9,59.93,71.76,11
63980,2867889,1,36.09,67.1,87.15,11
63981,2867889,2,37.19,75.16,96.21,11
63982,2867889,3,36.23,55.06,56.19,11
63983,3337659,0,41.36,54.94,69.44,9
63984,3337659,1,57.26,82.26,87.02,9
63985,3337659,2,44.78,69.24,73.14,9
63986,3337659,3,34.99,42.88,46.75,9
63987,2911300,3,68.68,79.56,89.01,7
63988,2172786,0,68.15,68.15,74.68,2
63989,2172786,1,67.95,67.95,78.82,2
63990,2172786,2,67.1,67.1,72.54,2
63991,2172786,3,64.86,64.86,71.42,2
63992,3019016,0,27.4,39.66,41.16,12
63993,3019016,1,27.17,47.25,58.92,12
63994,3019016,2,31.33,50.34,70.76,12
63995,3019016,3,38.81,53.02,60.44,12
63996,3029030,0,28.1,43.43,47.06,9
63997,3029030,1,43.98,67.97,78.24,9
63998,3029030,2,42.9,67.17,71.67,9
63999,3029030,3,21.85,35.2,37.41,9
64000,2807256,0,49.81,72.47,80.66,12
64001,2807256,1,49.54,77.05,88.34,12
64002,2807256,2,54.3,82.42,91.85,12
64003,2807256,3,51.64,73.06,80.41,12
64004,2875132,0,53.37,67.28,69.61,5
64005,2875132,1,59.87,71.31,80.03,5
64006,2875132,2,50.21,66.01,84.6,5
64007,2875132,3,51.22,63.59,70.73,5
64008,2875144,0,17.62,20.36,25.95,4
64009,2875144,1,38.32,47.23,71.2,4
64010,2875144,2,35.11,39.48,47.83,4
64011,2875144,3,7.33,9.44,13.54,4
64012,2996417,0,66.62,70.47,81.02,5
64013,2996417,1,60.07,68.66,84.36,5
64014,2996417,2,67.88,75.98,83.86,5
64015,2996417,3,67.12,73.99,80.93,5
64016,2945537,0,73.3,85.31,90.14,5
64017,2945537,1,43.96,58.79,87.33,5
64018,2945537,2,65.41,85.81,93.24,5
64019,2945537,3,88.42,95.68,96.61,5
64020,3028672,0,9.15,12.34,14.17,6
64021,3028672,1,11.54,16.86,20.13,6
64022,3028672,2,18.49,28.63,59.56,6
64023,3028672,3,19.24,28.86,40.18,6
64024,3028684,0,70.46,70.46,80.01,2
64025,3028684,1,51.55,51.55,76.21,2
64026,3028684,2,64.27,64.27,67.84,2
64027,3028684,3,81.75,81.75,84.63,2
64028,3028850,0,60.36,98.88,99.68,15
64029,3028850,1,74.66,93.03,95.54,15
64030,3028850,2,58.81,98.72,98.86,15
64031,3028850,3,46.62,99.88,99.99,15
64032,2824422,0,57.94,78.33,80.55,12
64033,2824422,1,85.4,97.54,98.66,12
64034,2824422,2,52.78,80.2,85.45,12
64035,2824422,3,34.23,54.63,60.84,12
64036,2956709,0,77.41,86.19,89.71,7
64037,2956709,1,93.35,99.39,99.69,7
64038,2956709,2,56.93,73.74,91.85,7
64039,2956709,3,56.48,66.62,69.27,7
64040,2956756,0,41.14,54.52,64.56,7
64041,2956756,1,39.58,53.24,64.05,7
64042,2956756,2,60.39,79.01,89.23,7
64043,2956756,3,39.05,54.88,62.61,7
64044,2817754,0,88.62,92.98,95.52,8
64045,2817754,1,94.74,97.88,98.36,8
64046,2817754,2,75.24,90.34,95.28,8
64047,2817754,3,74.46,86.19,90.2,8
