,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
28544,Percentages,2965306,246128,19.2,1207989,5,245,1,1,c
28545,Percentages,2965306,246166,19.1,1207989,6,122,1,1,d
28546,Percentages,2965306,246788,19.1,1207989,7,204,1,1,c
28547,Percentages,3413412,111562,9.1,1208001,1,36,1,1,a
28548,Percentages,3413412,127220,19.3,1208001,2,53,1,1,e
28549,Percentages,3413412,134355,9.2,1208001,3,23,1,1,a
28550,Percentages,3413412,150939,19.2,1208001,4,56,1,1,c
28551,Percentages,3413412,159216,19.0,1208001,5,32,1,1,b
28552,Percentages,3413412,159224,19.1,1208001,6,41,1,1,a
28553,Percentages,3413412,171291,9.3,1208001,7,87,1,1,d
28554,Percentages,3413412,134357,19.2,1207991,1,42,1,1,d
28555,Percentages,3413412,134360,19.2,1207991,2,17,1,1,a
28556,Percentages,3413412,134361,19.1,1207991,3,27,1,1,c
28557,Percentages,3413412,150940,19.2,1207991,4,39,1,1,d
28558,Percentages,3413412,159225,19.1,1207991,5,78,1,1,c
28559,Percentages,3413412,187873,9.3,1207991,6,30,1,1,a
28560,Percentages,3413412,246074,19.2,1207991,7,41,1,1,c
28561,Percentages,3423331,88305,19.3,1207992,1,192,1,1,c
28562,Percentages,3423331,134351,9.1,1207992,2,48,1,1,a
28563,Percentages,3423331,150196,19.1,1207992,3,46,1,1,a
28564,Percentages,3423331,151536,19.1,1207992,4,98,1,1,c
28565,Percentages,3423331,171290,19.4,1207992,5,106,1,1,b
28566,Percentages,3423331,246127,19.3,1207992,6,177,1,1,b
28567,Percentages,3423331,246162,9.2,1207992,7,91,1,1,d
28589,Percentages,2849563,111587,19.0,1208003,2,21,1,1,d
28590,Percentages,2849563,134375,19.2,1208003,3,335,1,1,c
28591,Percentages,2849563,153983,19.4,1208003,4,326,1,1,b
28592,Percentages,2849563,187875,9.3,1208003,5,52,1,1,b
28593,Percentages,2849563,243594,19.1,1208003,6,76,1,1,c
28594,Percentages,2849563,245141,9.1,1208003,7,30,1,1,d
28595,Percentages,2849563,94127,19.1,1208003,1,38,1,1,b
28603,Percentages,2965306,94137,19.1,1208002,1,174,1,1,b
28604,Percentages,2965306,111561,9.1,1208002,2,53,1,1,c
28605,Percentages,2965306,121655,19.3,1208002,3,40,1,1,d
28606,Percentages,2965306,151553,19.3,1208002,4,210,1,1,d
28607,Percentages,2965306,246161,19.1,1208002,5,102,1,1,c
28608,Percentages,2965306,249304,9.3,1208002,6,83,1,1,a
28609,Percentages,2965306,250746,9.2,1208002,7,159,1,1,d
28618,Percentages,2965306,94124,19.2,1207993,1,194,1,1,a
28620,Percentages,2862775,134357,19.2,1207991,1,42,1,1,d
28621,Percentages,2862775,134360,19.2,1207991,2,18,1,1,a
28622,Percentages,2862775,134361,19.1,1207991,3,103,1,1,c
28623,Percentages,2862775,150940,19.2,1207991,4,61,1,1,d
28624,Percentages,2862775,159225,19.1,1207991,5,59,0,0,x
28625,Percentages,2862775,187873,9.3,1207991,6,42,1,1,a
28626,Percentages,2862775,246074,19.2,1207991,7,133,1,1,c
28641,Percentages,3269651,88303,39.4,1208005,1,36,1,1,a
28642,Percentages,3269651,121662,29.4,1208005,2,64,1,1,c
28643,Percentages,3269651,127226,39.4,1208005,3,144,1,1,a
28644,Percentages,3269651,127234,39.5,1208005,4,126,1,1,c
28645,Percentages,3269651,177828,29.4,1208005,5,92,1,1,b
28646,Percentages,3269651,246117,29.3,1208005,6,71,1,1,a
28647,Percentages,3269651,246119,39.4,1208005,7,147,1,1,a
28697,Percentages,2849563,134357,19.2,1207991,1,191,1,1,d
28698,Percentages,2849563,134360,19.2,1207991,2,36,1,1,a
28699,Percentages,2849563,134361,19.1,1207991,3,31,1,1,c
28700,Percentages,2849563,150940,19.2,1207991,4,68,1,1,d
28702,Percentages,2849563,187873,9.3,1207991,6,28,1,0,b
28703,Percentages,2849563,246074,19.2,1207991,7,780,1,1,c
28704,Percentages,3269651,115881,19.1,1207994,1,85,1,1,a
28705,Percentages,3269651,127327,1.0,1207994,2,56,1,1,b
28706,Percentages,3269651,150218,9.1,1207994,3,31,1,1,d
28707,Percentages,3269651,224757,9.1,1207994,4,134,1,1,d
28708,Percentages,3269651,245146,19.2,1207994,5,86,1,1,b
28709,Percentages,3269651,246122,19.2,1207994,6,20,1,1,b
28710,Percentages,3269651,246210,9.1,1207994,7,48,1,1,c
28711,Percentages,3269651,134376,9.1,1207999,1,48,1,1,a
28713,Percentages,3269651,246075,19.1,1207999,3,12,1,1,a
28714,Percentages,3269651,246120,19.3,1207999,4,127,1,1,c
28715,Percentages,3269651,246190,9.3,1207999,5,45,1,1,c
28716,Percentages,3269651,246213,9.2,1207999,6,32,1,1,c
28717,Percentages,3269651,253331,19.1,1207999,7,140,1,1,d
28725,Percentages,3269651,134362,19.1,1207997,1,44,1,1,c
28726,Percentages,3269651,159214,19.1,1207997,2,92,1,1,a
28727,Percentages,3269651,177826,9.3,1207997,3,71,1,1,c
28728,Percentages,3269651,245584,19.3,1207997,4,23,1,1,d
28729,Percentages,3269651,246080,19.3,1207997,5,32,1,1,a
28730,Percentages,3269651,246196,19.1,1207997,6,39,1,1,b
28731,Percentages,3269651,250004,9.3,1207997,7,61,1,1,d
28746,Percentages,2965306,94130,19.1,1207993,2,45,1,1,a
28747,Percentages,2965306,121663,9.1,1207993,3,131,1,1,c
28748,Percentages,2965306,127316,19.3,1207993,4,168,1,1,b
28749,Percentages,2965306,134368,19.2,1207993,5,123,1,1,d
28750,Percentages,2965306,159217,19.0,1207993,6,106,1,1,a
28751,Percentages,2965306,246082,9.1,1207993,7,260,1,1,c
28844,Percentages,2849563,127236,19.3,1207996,1,59,1,1,a
28845,Percentages,2849563,134363,19.0,1207996,2,33,1,1,a
28846,Percentages,2849563,153964,19.1,1207996,3,37,1,1,c
28847,Percentages,2849563,159219,19.2,1207996,4,23,1,1,c
28848,Percentages,2849563,224752,9.1,1207996,5,47,1,1,d
28849,Percentages,2849563,227532,19.3,1207996,6,228,0,0,x
28850,Percentages,2849563,246189,19.1,1207996,7,47,1,1,d
28851,Percentages,1842172,134362,19.1,1207997,1,42,1,1,c
28852,Percentages,1842172,159214,19.1,1207997,2,81,1,1,a
28853,Percentages,1842172,177826,9.3,1207997,3,46,1,1,c
28854,Percentages,1842172,245584,19.3,1207997,4,343,1,1,d
28855,Percentages,1842172,246080,19.3,1207997,5,28,1,1,a
28856,Percentages,1842172,246196,19.1,1207997,6,31,1,1,b
28893,Percentages,3413412,134362,19.1,1207997,1,115,1,1,c
28894,Percentages,3413412,159214,19.1,1207997,2,51,1,1,a
28895,Percentages,3413412,177826,9.3,1207997,3,21,1,1,c
28896,Percentages,3413412,245584,19.3,1207997,4,58,1,1,d
28897,Percentages,3413412,246080,19.3,1207997,5,15,1,1,a
28898,Percentages,3413412,246196,19.1,1207997,6,22,1,1,b
28899,Percentages,3413412,250004,9.3,1207997,7,26,1,1,d
28900,Percentages,2862775,94128,29.1,1208009,1,436,1,1,d
28901,Percentages,2862775,94134,39.4,1208009,2,319,1,1,a
28902,Percentages,2862775,102083,29.4,1208009,3,53,0,0,x
28903,Percentages,2862775,134353,29.3,1208009,4,132,1,1,b
28904,Percentages,2862775,134356,29.5,1208009,5,26,1,1,b
28905,Percentages,2862775,151541,29.4,1208009,6,58,1,0,b
28906,Percentages,2862775,151547,39.4,1208009,7,176,1,1,b
28921,Percentages,3408573,94137,19.1,1208002,1,68,1,1,b
28922,Percentages,3408573,111561,9.1,1208002,2,17,1,1,c
28923,Percentages,3408573,121655,19.3,1208002,3,128,1,1,d
28924,Percentages,3408573,151553,19.3,1208002,4,280,1,1,d
28925,Percentages,3408573,246161,19.1,1208002,5,50,1,1,c
28926,Percentages,3408573,249304,9.3,1208002,6,33,1,1,a
28927,Percentages,3408573,250746,9.2,1208002,7,29,1,1,d
28928,Percentages,3269651,94125,29.1,1208007,1,61,1,1,c
28929,Percentages,3269651,94132,39.1,1208007,2,69,1,1,a
28930,Percentages,3269651,102070,39.4,1208007,3,190,1,1,b
28931,Percentages,3269651,102096,29.3,1208007,4,164,1,1,b
28932,Percentages,3269651,127247,49.5,1208007,5,380,1,1,a
28933,Percentages,3269651,134044,39.4,1208007,6,120,1,1,a
28934,Percentages,3269651,246160,29.4,1208007,7,109,1,1,a
28935,Percentages,2862775,127236,19.3,1207996,1,59,1,1,a
28936,Percentages,2862775,134363,19.0,1207996,2,93,1,1,a
28937,Percentages,2862775,153964,19.1,1207996,3,68,1,1,c
28938,Percentages,2862775,159219,19.2,1207996,4,27,1,1,c
28939,Percentages,2862775,224752,9.1,1207996,5,50,1,1,d
28940,Percentages,2862775,227532,19.3,1207996,6,60,1,1,c
28941,Percentages,2862775,246189,19.1,1207996,7,58,1,1,d
28961,Percentages,3269651,111588,19.1,1207998,1,37,1,1,d
28962,Percentages,3269651,126251,9.3,1207998,2,99,1,1,a
28963,Percentages,3269651,134372,9.2,1207998,3,98,1,1,b
28964,Percentages,3269651,244718,9.1,1207998,4,36,1,1,b
28965,Percentages,3269651,246069,19.1,1207998,5,82,1,1,c
28966,Percentages,3269651,246778,9.3,1207998,6,117,1,1,a
28967,Percentages,3269651,248317,9.2,1207998,7,19,1,1,d
28989,Percentages,3408573,134349,9.3,1207989,1,31,1,1,c
28990,Percentages,3408573,134366,9.3,1207989,2,40,1,1,c
28991,Percentages,3408573,226897,19.2,1207989,3,17,1,1,d
28992,Percentages,3408573,246071,9.1,1207989,4,38,1,0,c
28993,Percentages,3408573,246128,19.2,1207989,5,145,1,1,c
28994,Percentages,3408573,246166,19.1,1207989,6,69,1,1,d
28995,Percentages,3408573,246788,19.1,1207989,7,47,1,1,c
28996,Percentages,3413412,127236,19.3,1207996,1,40,1,1,a
28997,Percentages,3413412,134363,19.0,1207996,2,16,1,1,a
28998,Percentages,3413412,153964,19.1,1207996,3,25,1,1,c
28999,Percentages,3413412,159219,19.2,1207996,4,23,1,1,c
29000,Percentages,3413412,224752,9.1,1207996,5,40,1,1,d
29001,Percentages,3413412,227532,19.3,1207996,6,60,1,1,c
29002,Percentages,3413412,246189,19.1,1207996,7,32,1,1,d
29010,Percentages,3413412,94133,49.3,1208006,1,231,1,1,d
29011,Percentages,3413412,111563,29.5,1208006,2,58,1,1,c
29012,Percentages,3413412,115882,29.1,1208006,3,41,1,1,b
29013,Percentages,3413412,153969,1.0,1208006,4,250,1,1,a
29014,Percentages,3413412,245570,29.4,1208006,5,38,1,1,b
29016,Percentages,3413412,246079,29.3,1208006,7,94,1,1,b
29031,Percentages,3269651,88305,19.3,1207992,1,129,1,1,c
29032,Percentages,3269651,134351,9.1,1207992,2,36,1,1,a
29033,Percentages,3269651,150196,19.1,1207992,3,42,1,1,a
29034,Percentages,3269651,151536,19.1,1207992,4,88,1,0,d
29035,Percentages,3269651,171290,19.4,1207992,5,133,1,1,b
29036,Percentages,3269651,246127,19.3,1207992,6,86,1,1,b
29037,Percentages,3269651,246162,9.2,1207992,7,68,1,1,d
29045,Percentages,3269651,150197,19.1,1207990,1,38,1,1,c
29046,Percentages,3269651,150220,9.1,1207990,2,90,1,1,c
29047,Percentages,3269651,150917,9.1,1207990,3,60,1,1,b
29048,Percentages,3269651,159215,19.1,1207990,4,38,1,1,d
29049,Percentages,3269651,187876,19.1,1207990,5,90,1,1,a
29050,Percentages,3269651,246114,19.3,1207990,6,68,1,1,c
29051,Percentages,3269651,263000,19.3,1207990,7,29,1,1,c
29073,Percentages,3452707,134362,19.1,1207997,1,45,1,1,c
29074,Percentages,3452707,159214,19.1,1207997,2,82,1,1,a
29075,Percentages,3452707,177826,9.3,1207997,3,56,1,1,c
29076,Percentages,3452707,245584,19.3,1207997,4,146,1,1,d
29077,Percentages,3452707,246080,19.3,1207997,5,50,1,1,a
29078,Percentages,3452707,246196,19.1,1207997,6,53,1,1,b
29079,Percentages,3452707,250004,9.3,1207997,7,57,1,1,d
29115,Percentages,3423331,150197,19.1,1207990,1,77,1,1,c
29116,Percentages,3423331,150220,9.1,1207990,2,81,1,1,c
29117,Percentages,3423331,150917,9.1,1207990,3,41,1,1,b
29118,Percentages,3423331,159215,19.1,1207990,4,72,1,1,d
29119,Percentages,3423331,187876,19.1,1207990,5,56,1,1,a
29120,Percentages,3423331,246114,19.3,1207990,6,114,1,1,c
29121,Percentages,3423331,263000,19.3,1207990,7,65,1,1,c
29122,Percentages,3452707,134376,9.1,1207999,1,63,1,1,a
29123,Percentages,3452707,245432,9.2,1207999,2,242,1,1,a
29124,Percentages,3452707,246075,19.1,1207999,3,23,1,1,a
29125,Percentages,3452707,246120,19.3,1207999,4,140,1,1,c
29126,Percentages,3452707,246190,9.3,1207999,5,87,1,1,c
29127,Percentages,3452707,246213,9.2,1207999,6,52,1,1,c
29128,Percentages,3452707,253331,19.1,1207999,7,274,1,1,d
29164,Percentages,3452707,94126,29.2,1208010,1,99,1,1,c
29165,Percentages,3452707,127305,49.5,1208010,2,299,1,1,a
29166,Percentages,3452707,127349,49.5,1208010,3,228,1,1,e
29167,Percentages,3452707,134367,29.4,1208010,4,131,1,1,a
29168,Percentages,3452707,159218,39.3,1208010,5,99,1,1,c
29169,Percentages,3452707,159226,29.1,1208010,6,111,1,1,d
29170,Percentages,3452707,163586,29.4,1208010,7,81,1,1,a
29185,Percentages,3269651,94126,29.2,1208010,1,80,1,1,c
29186,Percentages,3269651,127305,49.5,1208010,2,108,1,1,a
29187,Percentages,3269651,127349,49.5,1208010,3,127,1,1,e
29188,Percentages,3269651,134367,29.4,1208010,4,19,1,1,a
29189,Percentages,3269651,159218,39.3,1208010,5,84,1,1,c
29190,Percentages,3269651,159226,29.1,1208010,6,116,1,1,d
29191,Percentages,3269651,163586,29.4,1208010,7,81,1,1,a
29199,Percentages,3408573,121663,9.1,1207993,3,30,1,1,c
29200,Percentages,3408573,127316,19.3,1207993,4,54,1,1,b
29201,Percentages,3408573,134368,19.2,1207993,5,68,1,1,d
29202,Percentages,3408573,159217,19.0,1207993,6,40,1,1,a
29203,Percentages,3408573,246082,9.1,1207993,7,63,1,1,c
29219,Percentages,1215290,94125,29.1,1208007,1,28,1,1,c
29220,Percentages,1215290,94132,39.1,1208007,2,60,1,1,a
29221,Percentages,1215290,102070,39.4,1208007,3,153,1,1,b
29222,Percentages,1215290,102096,29.3,1208007,4,72,1,1,b
29223,Percentages,1215290,127247,49.5,1208007,5,171,1,1,a
29237,Percentages,3452707,94125,29.1,1208007,1,499,1,1,c
29238,Percentages,3452707,94132,39.1,1208007,2,86,1,1,a
29239,Percentages,3452707,102070,39.4,1208007,3,152,1,1,b
29240,Percentages,3452707,102096,29.3,1208007,4,128,1,0,e
29241,Percentages,3452707,127247,49.5,1208007,5,211,0,0,x
29242,Percentages,3452707,134044,39.4,1208007,6,124,1,1,a
29244,Percentages,3408573,111562,9.1,1208001,1,38,1,1,a
29245,Percentages,3408573,127220,19.3,1208001,2,121,1,1,e
29246,Percentages,3408573,134355,9.2,1208001,3,27,1,1,a
29247,Percentages,3408573,150939,19.2,1208001,4,23,1,1,c
29248,Percentages,3408573,159216,19.0,1208001,5,179,1,1,b
29249,Percentages,3408573,159224,19.1,1208001,6,194,1,1,a
29250,Percentages,3361694,111588,19.1,1207998,1,61,1,1,d
29251,Percentages,3361694,126251,9.3,1207998,2,154,1,1,a
29252,Percentages,3361694,134372,9.2,1207998,3,100,1,1,b
29253,Percentages,3361694,244718,9.1,1207998,4,246,1,1,b
29254,Percentages,3361694,246069,19.1,1207998,5,346,1,1,c
29255,Percentages,3361694,246778,9.3,1207998,6,69,1,1,a
29256,Percentages,3361694,248317,9.2,1207998,7,142,1,1,d
29258,Percentages,3413412,94134,39.4,1208009,2,243,1,1,a
29259,Percentages,3413412,102083,29.4,1208009,3,179,1,1,c
29260,Percentages,3413412,134353,29.3,1208009,4,70,1,0,a
29261,Percentages,3413412,134356,29.5,1208009,5,41,1,1,b
29262,Percentages,3413412,151541,29.4,1208009,6,77,1,1,a
29263,Percentages,3413412,151547,39.4,1208009,7,128,1,1,b
29292,Percentages,1215290,134044,39.4,1208007,6,107,1,1,a
29293,Percentages,1215290,246160,29.4,1208007,7,220,1,1,a
29322,Percentages,3361694,115881,19.1,1207994,1,72,1,1,a
29323,Percentages,3361694,127327,1.0,1207994,2,79,1,1,b
29324,Percentages,3361694,150218,9.1,1207994,3,26,1,1,d
29325,Percentages,3361694,224757,9.1,1207994,4,197,0,0,x
29326,Percentages,3361694,245146,19.2,1207994,5,35,1,1,b
29361,Percentages,3487945,150197,19.1,1207990,1,39,1,1,c
29362,Percentages,3487945,150220,9.1,1207990,2,41,1,1,c
29363,Percentages,3487945,150917,9.1,1207990,3,19,1,1,b
29364,Percentages,3487945,159215,19.1,1207990,4,141,1,1,d
29365,Percentages,3487945,187876,19.1,1207990,5,198,1,1,a
29366,Percentages,3487945,246114,19.3,1207990,6,60,1,1,c
29367,Percentages,3487945,263000,19.3,1207990,7,73,1,1,c
29368,Percentages,2696792,88305,19.3,1207992,1,165,1,0,e
29369,Percentages,2696792,134351,9.1,1207992,2,59,1,1,a
29370,Percentages,2696792,150196,19.1,1207992,3,88,1,1,a
29371,Percentages,2696792,151536,19.1,1207992,4,80,1,1,c
29372,Percentages,2696792,171290,19.4,1207992,5,144,1,1,b
29373,Percentages,2696792,246127,19.3,1207992,6,73,1,1,b
29374,Percentages,2696792,246162,9.2,1207992,7,133,1,1,d
29375,Percentages,2861504,94129,19.1,1208004,1,54,1,1,c
29376,Percentages,2861504,121659,9.4,1208004,2,73,1,1,e
29377,Percentages,2861504,159223,19.1,1208004,3,111,1,1,a
29378,Percentages,2861504,245561,9.2,1208004,4,45,1,1,d
29379,Percentages,2861504,246123,19.3,1208004,5,20,1,1,d
29380,Percentages,2861504,246124,19.1,1208004,6,19,1,1,b
29381,Percentages,2861504,246718,9.2,1208004,7,15,1,1,a
29383,Percentages,3494703,121657,29.3,1208011,2,143,1,1,e
29384,Percentages,3494703,134352,39.2,1208011,3,90,1,1,b
29385,Percentages,3494703,134365,39.5,1208011,4,87,0,0,x
29386,Percentages,3494703,245500,29.4,1208011,5,88,0,0,x
29387,Percentages,3494703,246077,29.3,1208011,6,28,1,1,d
29388,Percentages,3494703,246121,39.5,1208011,7,14,0,0,x
29389,Percentages,3137160,94133,49.3,1208006,1,423,1,1,d
29390,Percentages,3137160,111563,29.5,1208006,2,78,1,1,c
29391,Percentages,3137160,115882,29.1,1208006,3,39,1,1,b
29392,Percentages,3137160,153969,1.0,1208006,4,48,1,1,a
29393,Percentages,3137160,245570,29.4,1208006,5,46,1,1,b
29394,Percentages,3137160,246073,39.5,1208006,6,81,1,1,b
29395,Percentages,3137160,246079,29.3,1208006,7,75,1,1,b
29403,Percentages,3361694,111562,9.1,1208001,1,27,1,1,a
29404,Percentages,3361694,127220,19.3,1208001,2,295,0,0,x
29405,Percentages,3361694,134355,9.2,1208001,3,16,1,1,a
29406,Percentages,3361694,150939,19.2,1208001,4,19,1,1,c
29407,Percentages,3361694,159216,19.0,1208001,5,39,1,1,b
29408,Percentages,3361694,159224,19.1,1208001,6,71,1,1,a
29409,Percentages,3361694,171291,9.3,1208001,7,157,0,0,x
29410,Percentages,3494703,94127,19.1,1208003,1,63,1,1,b
29411,Percentages,3494703,111587,19.0,1208003,2,60,1,1,d
29412,Percentages,3494703,134375,19.2,1208003,3,62,1,1,c
29413,Percentages,3494703,153983,19.4,1208003,4,156,1,1,b
29414,Percentages,3494703,187875,9.3,1208003,5,28,1,1,b
29415,Percentages,3494703,243594,19.1,1208003,6,51,1,1,c
29416,Percentages,3494703,245141,9.1,1208003,7,36,1,1,d
29417,Percentages,3494703,127236,19.3,1207996,1,86,1,1,a
29418,Percentages,3494703,134363,19.0,1207996,2,26,1,1,a
29419,Percentages,3494703,153964,19.1,1207996,3,41,1,1,c
29420,Percentages,3494703,159219,19.2,1207996,4,84,1,1,c
29421,Percentages,3494703,224752,9.1,1207996,5,34,1,1,d
29422,Percentages,3494703,227532,19.3,1207996,6,53,1,0,d
29423,Percentages,3494703,246189,19.1,1207996,7,73,1,1,d
29425,Percentages,3361694,134366,9.3,1207989,2,263,0,0,x
29426,Percentages,3361694,226897,19.2,1207989,3,18,1,1,d
29427,Percentages,3361694,246071,9.1,1207989,4,42,1,1,a
29428,Percentages,3361694,246128,19.2,1207989,5,51,1,1,c
29429,Percentages,3361694,246166,19.1,1207989,6,76,1,1,d
29430,Percentages,3361694,246788,19.1,1207989,7,64,1,1,c
29431,Percentages,2861504,94124,19.2,1207993,1,51,1,1,a
29432,Percentages,2861504,94130,19.1,1207993,2,20,1,1,a
29433,Percentages,2861504,121663,9.1,1207993,3,48,1,1,c
29434,Percentages,2861504,127316,19.3,1207993,4,63,1,1,b
29435,Percentages,2861504,134368,19.2,1207993,5,92,1,1,d
29436,Percentages,2861504,159217,19.0,1207993,6,20,1,1,a
29437,Percentages,2861504,246082,9.1,1207993,7,23,1,1,c
29438,Percentages,2849563,88304,1.0,1208011,1,51,1,1,d
29439,Percentages,2849563,121657,29.3,1208011,2,111,1,1,e
29440,Percentages,2849563,134352,39.2,1208011,3,49,1,1,b
29441,Percentages,2849563,134365,39.5,1208011,4,477,1,1,b
29442,Percentages,2849563,245500,29.4,1208011,5,307,1,0,d
29443,Percentages,2849563,246077,29.3,1208011,6,91,1,1,d
29444,Percentages,2849563,246121,39.5,1208011,7,114,1,0,b
29487,Percentages,3384837,88303,39.4,1208005,1,40,1,1,a
29488,Percentages,3384837,121662,29.4,1208005,2,102,1,1,c
29489,Percentages,3384837,127226,39.4,1208005,3,94,1,1,a
29490,Percentages,3384837,127234,39.5,1208005,4,86,1,1,c
29491,Percentages,3384837,177828,29.4,1208005,5,114,1,1,b
29492,Percentages,3384837,246117,29.3,1208005,6,81,1,1,a
29493,Percentages,3384837,246119,39.4,1208005,7,115,1,1,a
29522,Percentages,3487945,134362,19.1,1207997,1,33,1,1,c
29523,Percentages,3487945,159214,19.1,1207997,2,94,1,0,d
29524,Percentages,3487945,177826,9.3,1207997,3,17,1,1,c
29525,Percentages,3487945,245584,19.3,1207997,4,16,1,1,d
29526,Percentages,3487945,246080,19.3,1207997,5,15,1,1,a
29527,Percentages,3487945,246196,19.1,1207997,6,25,1,1,b
29528,Percentages,3487945,250004,9.3,1207997,7,18,1,1,d
29536,Percentages,3494703,150197,19.1,1207990,1,54,1,1,c
29537,Percentages,3494703,150220,9.1,1207990,2,155,1,1,c
29538,Percentages,3494703,150917,9.1,1207990,3,31,1,1,b
29539,Percentages,3494703,159215,19.1,1207990,4,98,1,1,d
29540,Percentages,3494703,187876,19.1,1207990,5,75,1,1,a
29541,Percentages,3494703,246114,19.3,1207990,6,108,1,1,c
29542,Percentages,3494703,263000,19.3,1207990,7,67,1,1,c
29543,Percentages,2861504,134349,9.3,1207989,1,17,1,1,c
29544,Percentages,2861504,134366,9.3,1207989,2,61,1,0,a
29545,Percentages,2861504,226897,19.2,1207989,3,43,1,1,d
29546,Percentages,2861504,246071,9.1,1207989,4,21,1,1,a
29583,Percentages,2861504,246128,19.2,1207989,5,44,1,1,c
29584,Percentages,2861504,246166,19.1,1207989,6,61,1,1,d
29585,Percentages,2861504,246788,19.1,1207989,7,50,1,1,c
29593,Percentages,3494703,88305,19.3,1207992,1,62,1,0,e
29594,Percentages,3494703,134351,9.1,1207992,2,16,1,1,a
29595,Percentages,3494703,150196,19.1,1207992,3,38,1,1,a
29596,Percentages,3494703,151536,19.1,1207992,4,46,1,1,c
29597,Percentages,3494703,171290,19.4,1207992,5,152,1,1,b
29598,Percentages,3494703,246127,19.3,1207992,6,21,1,1,b
29599,Percentages,3494703,246162,9.2,1207992,7,27,1,1,d
29614,Percentages,3494703,134362,19.1,1207997,1,43,1,1,c
29615,Percentages,3494703,159214,19.1,1207997,2,53,1,1,a
29616,Percentages,3494703,177826,9.3,1207997,3,48,1,1,c
29617,Percentages,3494703,245584,19.3,1207997,4,98,1,1,d
29618,Percentages,3494703,246080,19.3,1207997,5,87,1,1,a
29619,Percentages,3494703,246196,19.1,1207997,6,152,1,1,b
29620,Percentages,3494703,250004,9.3,1207997,7,47,1,1,d
29628,Percentages,2696792,134349,9.3,1207989,1,89,1,1,c
29629,Percentages,2696792,134366,9.3,1207989,2,51,1,1,c
29630,Percentages,2696792,226897,19.2,1207989,3,107,1,1,d
29631,Percentages,2696792,246071,9.1,1207989,4,104,1,1,a
29632,Percentages,2696792,246128,19.2,1207989,5,175,1,1,c
29633,Percentages,2696792,246166,19.1,1207989,6,88,1,1,d
29634,Percentages,2696792,246788,19.1,1207989,7,119,1,1,c
29659,Percentages,3487945,88305,19.3,1207992,1,81,1,1,c
29660,Percentages,3487945,134351,9.1,1207992,2,38,1,1,a
29661,Percentages,3487945,150196,19.1,1207992,3,31,1,1,a
29662,Percentages,3487945,151536,19.1,1207992,4,24,1,1,c
29663,Percentages,3487945,171290,19.4,1207992,5,168,1,0,a
29664,Percentages,3487945,246127,19.3,1207992,6,25,1,1,b
29665,Percentages,3487945,246162,9.2,1207992,7,24,1,1,d
29705,Percentages,2696792,94129,19.1,1208004,1,161,1,1,c
29706,Percentages,2696792,121659,9.4,1208004,2,195,1,0,c
29707,Percentages,2696792,159223,19.1,1208004,3,44,1,1,a
29708,Percentages,2696792,245561,9.2,1208004,4,162,1,1,d
29709,Percentages,2696792,246123,19.3,1208004,5,110,1,1,d
29710,Percentages,2696792,246124,19.1,1208004,6,243,1,1,b
29711,Percentages,2696792,246718,9.2,1208004,7,49,1,1,a
29717,Percentages,1131078,159221,39.2,1208008,6,94,1,1,c
29718,Percentages,1131078,246078,29.2,1208008,7,75,1,1,d
29719,Percentages,1215290,94126,29.2,1208010,1,11,1,1,c
29721,Percentages,1215290,127349,49.5,1208010,3,211,1,1,e
29722,Percentages,1215290,134367,29.4,1208010,4,331,1,1,a
29723,Percentages,1215290,159218,39.3,1208010,5,111,1,1,c
29724,Percentages,1215290,159226,29.1,1208010,6,114,1,1,d
29725,Percentages,1215290,163586,29.4,1208010,7,111,1,1,a
29726,Percentages,1131078,94125,29.1,1208007,1,45,1,1,c
29727,Percentages,1131078,94132,39.1,1208007,2,139,1,1,a
29728,Percentages,1131078,102070,39.4,1208007,3,150,1,1,b
29729,Percentages,1131078,102096,29.3,1208007,4,108,1,1,b
29730,Percentages,1131078,127247,49.5,1208007,5,12,1,1,a
29733,Percentages,2696792,111562,9.1,1208001,1,103,1,1,a
29734,Percentages,2696792,127220,19.3,1208001,2,232,1,0,c
29735,Percentages,2696792,134355,9.2,1208001,3,14,1,1,a
29736,Percentages,2696792,150939,19.2,1208001,4,28,1,1,c
29737,Percentages,2696792,159216,19.0,1208001,5,55,1,1,b
29738,Percentages,2696792,159224,19.1,1208001,6,107,1,1,a
29739,Percentages,2696792,171291,9.3,1208001,7,137,1,1,d
29763,Percentages,2696792,134376,9.1,1207999,1,71,1,1,a
29764,Percentages,2696792,245432,9.2,1207999,2,160,1,1,a
29765,Percentages,2696792,246075,19.1,1207999,3,26,1,1,a
29766,Percentages,2696792,246120,19.3,1207999,4,267,1,1,c
29767,Percentages,2696792,246190,9.3,1207999,5,85,1,1,c
29768,Percentages,2696792,246213,9.2,1207999,6,87,1,1,c
29769,Percentages,2696792,253331,19.1,1207999,7,210,1,1,d
29777,Percentages,3491022,111588,19.1,1207998,1,22,1,1,d
29778,Percentages,3491022,126251,9.3,1207998,2,103,1,1,a
29779,Percentages,3491022,134372,9.2,1207998,3,282,1,1,b
29780,Percentages,3491022,244718,9.1,1207998,4,25,1,1,b
29781,Percentages,3491022,246069,19.1,1207998,5,33,1,1,c
29782,Percentages,3491022,246778,9.3,1207998,6,129,1,1,a
